tweet_id,text,favorite_count,retweet_count,created_at
1516143476764778506,@AbdulqadirARY Maafi manglo Pakistani awam se awam maaf nai kry ge in ghadaaro ko. #PakistanZindabad #PTI #support… https://t.co/SNikjKxtCj,1,1,Mon Apr 18 19:55:48 +0000 2022
1516143420405948417,"@AbdulqadirARY We want reverse of all the acts, their dishonesty with the people of Pakistan ... #PakistanZindabad… https://t.co/opKIWGrgS5",1,1,Mon Apr 18 19:55:34 +0000 2022
1516143393654468611,@Leenzu playing it in hee car in Islamabad. Woot woot 🎉🎉🎉💃💃🔥✌🏻✌🏻 #kaunbachaeyegapakistan #BehindYouSkipper #ptisong… https://t.co/wJWp22eFCG,4,0,Mon Apr 18 19:55:28 +0000 2022
1516143356119859202,@AbdulqadirARY #PakistanZindabad #PTI #support #ImranKhanZindabad #ImranKhan #Pakistan   #امپورٹڈ_حکومت_نامنظور  we… https://t.co/jLfzS7R6IJ,1,1,Mon Apr 18 19:55:19 +0000 2022
1516143188364386313,MARY MARY #ImportedGovtNotAcceptable #ImportedGovtNotAccepted #PTI #Pakistan https://t.co/6OoxH8ucWt,0,0,Mon Apr 18 19:54:39 +0000 2022
1516142719000879117,"@ImranRiazKhan27 We want reverse of all the acts, their dishonesty with the people of Pakistan ...… https://t.co/OMjvlCtieK",0,0,Mon Apr 18 19:52:47 +0000 2022
1516142574112841730,"Share this interview as much as u can i mean it's outstanding 
#امپورٹڈ_حکومت_نامنطور #PTI… https://t.co/M4KznlmbyK",0,0,Mon Apr 18 19:52:12 +0000 2022
1516142553837576193,#PTI BOTs 🤖roaring #امپورٹڈ_حکومت_نامنظور https://t.co/8vMS1HQsQz,0,0,Mon Apr 18 19:52:08 +0000 2022
1516142423268855815,#UmarAtaBandial Utter rubbish if are open 24hrs why cases open for years.Why we’re #PTI told the courts closed? Pic… https://t.co/OyoIOL0pca,0,0,Mon Apr 18 19:51:36 +0000 2022
1516142128841195520,"#loyalpakistani
#RemoveSikanderSultanRaja
#PTI
#PLMN
#PDM
#PPP
#Electionnow
I request to all the loyal Pakistani, r… https://t.co/rYktjeC6J9",0,0,Mon Apr 18 19:50:26 +0000 2022
1516142097321107471,"@AsadJamalPTI The sooner this work starts, the better #PTI's position would be. 

This has to be an unprecedented g… https://t.co/EtdbUve5i4",1,1,Mon Apr 18 19:50:19 +0000 2022
1516141999421902849,"Imran Khan termed the #PTI government's decision to file reference against #SupremeCourt Justice Qazi Faez Isa a ""m… https://t.co/Q4RuBIrlYQ",2,3,Mon Apr 18 19:49:55 +0000 2022
1516141695229902861,"I, WajehaIbtisam refuse to accept Shahbaz Shareef as the PM of Pakistan.He is a thief, murderer, beggar and a convi… https://t.co/0CFaMbnUh0",0,0,Mon Apr 18 19:48:43 +0000 2022
1516141348608483331,@Jemima_Khan @metpoliceuk Shame on you #NawazSharif look at your followers talking rubbish outside a house of a lad… https://t.co/VH7PA5waL3,0,0,Mon Apr 18 19:47:20 +0000 2022
1516140954968903680,After self-destruction of #pti janab #imrankhan is seen wearing only paint shirt and not shalwar kamiz as when he was PM.,0,0,Mon Apr 18 19:45:46 +0000 2022
1516140553796259845,To concerned departments; we are posting correct hashtag but after the tweet it automatically changes back to wrong… https://t.co/tHsnpli9yf,0,1,Mon Apr 18 19:44:11 +0000 2022
1516139308855578629,@AsadJamalPTI Voting will done at the polls - remember that. Must speak to everyone in your circle to make sure the… https://t.co/Pi6rpk6mDC,3,2,Mon Apr 18 19:39:14 +0000 2022
1516139072238014464,@pmln_org plz go home  aur apnay MPA’s And MNA’s ko koi gairat kay teekay lagwao and taleem do unko. Coming to dest… https://t.co/mjY8oK02pt,0,0,Mon Apr 18 19:38:17 +0000 2022
1516138761197060096,@adnanaadil This time it was totally Unconstitutional in entirety. The legal team of #PTI could not resist and leth… https://t.co/SyRepR5BfZ,0,0,Mon Apr 18 19:37:03 +0000 2022
1516138568410071040,Yeah they surely do but only for the riches! #امپورڈٹڈ_حکومت_نامنظور #PTI https://t.co/qC0Jds2Kqw,1,0,Mon Apr 18 19:36:17 +0000 2022
1516138417645629442,The social media complex of former PM #ImranKhan's ruling #PTI is increasingly coming on the radar in #Pakistan for… https://t.co/eQcItSTU7Y,10,4,Mon Apr 18 19:35:41 +0000 2022
1516137992720592896,I never flagged ‘Sehat Card’ as the top achievement of #PTI but always felt proud that Pakistanis specially the unp… https://t.co/XNqc36HroF,0,0,Mon Apr 18 19:34:00 +0000 2022
